feature_id,region,district,township,ex_from,ex_to,kv_type,cable_type,vertex_count,actual_length_km,straight_line_km,detour_extra_km,sinuosity_index,detour_pct,classification,significant_detour
All_states_region_MVLine_tsp_level.159,Bago,Bago East,Kawa,U Tin Mg Latt,U Tin Mg Latt,,,2,0.344837,0.344837,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.160,Bago,Bago East,Kawa,Kawa - Hla Win Mg Line,Thite Nan shin,,,3,0.944853,0.72233,0.222522,1.308062,30.8062,moderate_detour,True
All_states_region_MVLine_tsp_level.161,Bago,Bago East,Kawa,Kawa - Hla win Mg (rice machine),U Mya Thaung (rice machine),,,2,0.607808,0.607808,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.162,Bago,Bago East,Kawa,Kawa - Hla win Mg (rice machine),Thetkala(1),,,2,0.799934,0.799934,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.163,Bago,Bago East,Kawa,Kawa - Hla win Mg (rice machine),Thetkala(2),,,2,0.747485,0.747485,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.164,Bago,Bago East,Kawa,Kawa - Hla win Mg (rice machine),Thetkala(3),,,2,0.734678,0.734678,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.165,Bago,Bago East,Kyauktaga,Penwegon,Le-einzu,,,2,1.121403,1.121403,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.166,Bago,Bago East,Kyauktaga,Le-einzu,Ywama,,,2,0.683151,0.683151,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.167,Bago,Bago East,Kyauktaga,Penwegon,Penwegon 11 feeder,,,2,0.343785,0.343785,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.168,Bago,Bago East,Kyauktaga,Tawgywe-in,Thabyedan(pao),,,2,5.292581,5.292581,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.169,Bago,Bago East,Kyauktaga,Thabyedan(pao),Gyobinyo,,,2,4.041524,4.041524,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.170,Bago,Bago East,Kyauktaga,Penwegon 11 feeder,Taindaw,,,2,4.01835,4.01835,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.171,Bago,Bago East,Kyauktaga,Taindaw,Naywebin,,,2,1.430776,1.430776,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.172,Bago,Bago East,Kyauktaga,Taindaw,Kyaungzo,,,2,1.108685,1.108685,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.173,Bago,Bago East,Kyauktaga,Kyauktaga,Kyauktaga 11 feeder 1,,,2,0.16468,0.16468,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.174,Bago,Bago East,Kyauktaga,Kyauktaga 11 feeder1,Kyauktaga 11 feeder 2,,,2,0.426602,0.426602,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.175,Bago,Bago East,Kyauktaga,Kyauktaga 11 feeder 1,,,,2,1.866872,1.866872,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.176,Bago,Bago East,Kyauktaga,,Ton-einzu,,,2,2.253254,2.253254,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.177,Bago,Bago East,Kyauktaga,,Alekyun,,,2,2.721431,2.721431,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.178,Bago,Bago East,Kyauktaga,Alekyun,Chauktaya,,,2,2.416774,2.416774,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.179,Bago,Bago East,Kyauktaga,Chauktaya,Yindaikgon,,,2,1.084169,1.084169,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.180,Bago,Bago East,Kyauktaga,Yindaikgon,Kindo,,,2,1.055258,1.055258,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.181,Bago,Bago East,Kyauktaga,Kindo,Kyungon,,,2,0.760563,0.760563,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.182,Bago,Bago East,Kyauktaga,Chauktaya,Sayyokhin,,,2,1.009863,1.009863,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.183,Bago,Bago East,Kyauktaga,Yindaikgon,Nyaungbinta,,,2,1.400514,1.400514,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.184,Bago,Bago East,Kyauktaga,Kyauktaga,Zigon,,,2,3.142598,3.142598,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.185,Bago,Bago East,Kyauktaga,Zigon,Mu-ka-yan,,,2,0.992124,0.992124,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.186,Bago,Bago East,Kyauktaga,Mu-ka-yan,Mokhayi,,,2,2.264229,2.264229,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.187,Bago,Bago East,Kyauktaga,Kywetalin,Thamininngon,,,2,1.611213,1.611213,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.188,Bago,Bago East,Kyauktaga,Mokhayi,Hari,,,2,2.712215,2.712215,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.189,Bago,Bago East,Kyauktaga,Hari,Thategon,,,2,0.722786,0.722786,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.190,Bago,Bago East,Kyauktaga,Thategon,Babugon,,,2,0.546573,0.546573,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.191,Bago,Bago East,Kyauktaga,Thategon,Kywetalin,,,2,3.589308,3.589308,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.192,Bago,Bago East,Kyauktaga,Babugon,Taungkhin,,,2,4.357432,4.357432,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.193,Bago,Bago East,Kyauktaga,Babugon,Tingarawa,,,2,1.958632,1.958632,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.194,Bago,Bago East,Kyauktaga,Pain za lote,Selayywa,,,2,4.576159,4.576159,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.195,Bago,Bago East,Kyauktaga,Selayywa,Seyogin,,,2,2.627417,2.627417,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.196,Bago,Bago East,Kyauktaga,Seyogin,Kyardwezu,,,2,2.268204,2.268204,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.197,Bago,Bago East,Kyauktaga,Kyardwezu,Bonme(e),,,2,4.208271,4.208271,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.198,Bago,Bago East,Kyauktaga,Bonme(e),Bonme,,,2,0.592567,0.592567,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.199,Bago,Bago East,Kyauktaga,Bonme,Bechan,,,2,1.743974,1.743974,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.200,Bago,Bago East,Kyauktaga,Bechan,Changyi,,,2,0.603998,0.603998,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.201,Bago,Bago East,Kyauktaga,Changyi,Sizongon,,,2,1.23528,1.23528,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.202,Bago,Bago East,Kyauktaga,Bonme,Ayaingzu,,,2,2.796578,2.796578,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.203,Bago,Bago East,Kyauktaga,Bonme(e),Bwegyin,,,2,6.372522,6.372522,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.204,Bago,Bago East,Kyauktaga,Bwegyin,Shandodan,,,2,2.966612,2.966612,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.205,Bago,Bago East,Nyaunglebin,Nyaunglebin,Tawnout,,,6,12.60653,11.524068,1.082462,1.093931,9.3931,minor_detour,False
All_states_region_MVLine_tsp_level.206,Bago,Bago East,Nyaunglebin,Tawnout,Peinzalok,,,2,2.411813,2.411813,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.207,Bago,Bago East,Nyaunglebin,Nyaunlebin - Tawnout line,Tawwi(ywama),,,2,0.687938,0.687938,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.208,Bago,Bago East,Nyaunglebin,Nyaunglebin,Kyanbogon,,,4,6.091893,4.135846,1.956047,1.47295,47.295,moderate_detour,True
All_states_region_MVLine_tsp_level.209,Bago,Bago East,Nyaunglebin,Kyanbogon,Kyungyaung(w),,,2,3.16901,3.16901,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.210,Bago,Bago East,Nyaunglebin,Nyaunglebin,Pazunmyaung,,,5,8.34944,7.266962,1.082478,1.148959,14.8959,minor_detour,False
All_states_region_MVLine_tsp_level.211,Bago,Bago East,Nyaunglebin,Nyaunglebin - Pazunmyaung line,Nyaungbinbauk,,,4,6.910923,6.876008,0.034915,1.005078,0.5078,near_straight,False
All_states_region_MVLine_tsp_level.212,Bago,Bago East,Nyaunglebin,Nyaungbinbauk,Madauk,,,2,3.104071,3.104071,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.213,Bago,Bago East,Nyaunglebin,Nyaunglebin,Tharyargone power exchang,,,5,18.527924,17.585983,0.941941,1.053562,5.3562,minor_detour,False
All_states_region_MVLine_tsp_level.214,Bago,Bago East,Nyaunglebin,Nyaunglebin,Daik-U,,,7,16.510706,14.919854,1.590853,1.106627,10.6627,minor_detour,False
All_states_region_MVLine_tsp_level.215,Bago,Bago East,Nyaunglebin,Nyaunglebin,Sanpe,,,2,4.445639,4.445639,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.216,Bago,Bago East,Nyaunglebin,Sanpe,Lethagon,,,2,1.244166,1.244166,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.217,Bago,Bago East,Nyaunglebin,Lethagon,Thaungtugon,,,2,1.261246,1.261246,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.218,Bago,Bago East,Nyaunglebin,Sanpe,Pyuntasa Town,,,3,4.508655,4.392038,0.116618,1.026552,2.6552,near_straight,False
All_states_region_MVLine_tsp_level.219,Bago,Bago East,Nyaunglebin,Pyuntasa Town,Nyaunggan,,,6,11.112232,8.815759,2.296473,1.260496,26.0496,moderate_detour,True
All_states_region_MVLine_tsp_level.220,Bago,Bago East,Nyaunglebin,Pyuntasa - Nyaunggan,Ma-u-yo,,,2,3.403082,3.403082,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.221,Bago,Bago East,Nyaunglebin,Pyuntasa - Nyaunggan line,Chaung-yin,,,2,1.901276,1.901276,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.222,Bago,Bago East,Nyaunglebin,Pyuntasa - Nyaunggan line,Kamapayon,,,2,1.420674,1.420674,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.223,Bago,Bago East,Nyaunglebin,Kanyinnabin,Aungyi,,,2,2.715668,2.715668,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.224,Bago,Bago East,Nyaunglebin,Aungyi,Tegyaw,,,2,3.931884,3.931884,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.225,Bago,Bago East,Nyaunglebin,Kada,Sitkon,,,2,2.022845,2.022845,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.226,Bago,Bago East,Nyaunglebin,Kanyinnabin,Thantada,,,4,4.606298,3.018901,1.587397,1.52582,52.582,severe_detour,True
All_states_region_MVLine_tsp_level.227,Bago,Bago East,Nyaunglebin,Thantada,Sibin,,,2,2.571546,2.571546,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.228,Bago,Bago East,Nyaunglebin,Kanyinnabin,Kyaungyabya,,,2,4.824126,4.824126,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.229,Bago,Bago East,Nyaunglebin,Kyaungyabya,Sitkon,,,2,2.548382,2.548382,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.230,Bago,Bago East,Nyaunglebin,tegyaw,Kada,,,2,1.841331,1.841331,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.231,Bago,Bago East,Nyaunglebin,Htingon,Gyaungta,,,2,6.027002,6.027002,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.232,Bago,Bago East,Nyaunglebin,Gyaungta,Saze,,,2,2.559544,2.559544,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.233,Bago,Bago East,Nyaunglebin,Saze,Kyaungywe,,,2,2.636316,2.636316,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.234,Bago,Bago East,Nyaunglebin,Ta-u,Yebawthaung,,,2,0.846196,0.846196,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.235,Bago,Bago East,Nyaunglebin,Yebawthaung,Pyekodaw,,,2,2.533424,2.533424,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.236,Bago,Bago East,Nyaunglebin,Pyekodaw,Thaunggyi,,,2,1.685359,1.685359,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.237,Bago,Bago East,Nyaunglebin,Nyaunglebin - Daik-U line,Kanyinnabin,,,4,13.286005,12.882642,0.403363,1.031311,3.1311,near_straight,False
All_states_region_MVLine_tsp_level.238,Bago,Bago East,Nyaunglebin,Kanyinnabin,Htingon,,,5,12.001978,11.156143,0.845835,1.075818,7.5818,minor_detour,False
All_states_region_MVLine_tsp_level.239,Bago,Bago East,Nyaunglebin,Htingon,,,,2,2.009697,2.009697,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.240,Bago,Bago East,Nyaunglebin,Kyaungywa (nyaunglebin),Songon (shwegyin),,,2,1.308613,1.308613,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.241,Bago,Bago East,Nyaunglebin,Ta-U (nyaunglebin),Salugyaung (shwegyin),,,2,2.943932,2.943932,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.242,Bago,Bago East,Shwegyin,Shwegyin factory(Kyauknaga),Taungle,,,3,11.175095,11.116,0.059095,1.005316,0.5316,near_straight,False
All_states_region_MVLine_tsp_level.243,Bago,Bago East,Shwegyin,Taungle,Madaukkale,,,2,0.245967,0.245967,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.244,Bago,Bago East,Shwegyin,Madaukkale,Madauk Town,,,2,0.844041,0.844041,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.245,Bago,Bago East,Shwegyin,Shwegyin factory - Taungle Line,Chidawya,,,2,2.579045,2.579045,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.246,Bago,Bago East,Shwegyin,Shwegyin factory - Taungle Line,Winkanein,,,2,2.091183,2.091183,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.247,Bago,Bago East,Shwegyin,Winkanein,Tagundaing,,,2,3.678205,3.678205,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.248,Bago,Bago East,Shwegyin,Winkanein,Winkanein (ywathit),,,2,0.376775,0.376775,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.249,Bago,Bago East,Shwegyin,Winkanein (ywathit),Seikkale,,,2,4.142291,4.142291,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.250,Bago,Bago East,Shwegyin,Nyaungshedauk,Wingan,,,2,4.883842,4.883842,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.251,Bago,Bago East,Shwegyin,Kwinzeik,Nyaungshedauk,,,2,4.800708,4.800708,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.252,Bago,Bago East,Shwegyin,Kyonpa-nga,Kwinzeik,,,2,9.33755,9.33755,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.253,Bago,Bago East,Shwegyin,Donzayit,Kyonpa-nga,,,2,3.637533,3.637533,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.254,Bago,Bago East,Shwegyin,Kywede,Donzayit,,,2,2.640745,2.640745,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.255,Bago,Bago East,Shwegyin,Songon,Kywede,,,2,3.88282,3.88282,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.256,Bago,Bago East,Shwegyin,Salugyaung,Songon,,,2,2.541777,2.541777,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.257,Bago,Bago East,Waw,Waw,Kamanet power exchange,,,6,14.374907,11.748283,2.626625,1.223575,22.3575,moderate_detour,True
All_states_region_MVLine_tsp_level.258,Bago,Bago East,Waw,Kamar Nat,Sittaung,,,16,36.933166,32.260983,4.672183,1.144825,14.4825,minor_detour,False
All_states_region_MVLine_tsp_level.259,Bago,Bago East,Waw,Mokepalin power exchange,Thabyegan (s),,,3,2.039193,1.464144,0.575049,1.392755,39.2755,moderate_detour,True
All_states_region_MVLine_tsp_level.260,Bago,Bago East,Waw,Thabyegan (s),Thabyagan (N),,,2,0.531345,0.531345,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.261,Bago,Bago East,Waw,Mokepalin power exchange,Nyaungdashae,,,3,3.876223,3.152261,0.723962,1.229664,22.9664,moderate_detour,True
All_states_region_MVLine_tsp_level.262,Bago,Bago East,Waw,Nyaungkashae,Atetpannyo,,,2,2.532155,2.532155,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.263,Bago,Bago East,Waw,Atetpannyo,Aukpannyo,,,2,1.15036,1.15036,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.264,Bago,Bago East,Waw,Aukpannyo,Bosabe,,,2,1.364298,1.364298,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.265,Bago,Bago East,Waw,Kamar Nat to Sittaung,Myitkyo power exchang,,,4,13.414164,10.022134,3.392029,1.338454,33.8454,moderate_detour,True
All_states_region_MVLine_tsp_level.266,Bago,Bago East,Waw,Egayit,Payagyi,,,2,4.788475,4.788475,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.267,Unknown,,,Kamar Nat power exchange,Zaung tu power exchange 1,,,4,3.708145,1.341206,2.366939,2.764784,176.4784,severe_detour,True
All_states_region_MVLine_tsp_level.268,Unknown,,,Kamar Nat,Zaung tu power exchange 2,,,3,1.84939,1.451246,0.398144,1.274346,27.4346,moderate_detour,True
All_states_region_MVLine_tsp_level.269,Unknown,,,Kamar Nat,Dam tranning school,,,3,3.208629,3.188459,0.020169,1.006326,0.6326,near_straight,False
All_states_region_MVLine_tsp_level.270,Unknown,,,Kamar Nat,Zaung tu Factory,,,3,19.700902,19.404144,0.296758,1.015294,1.5294,near_straight,False
All_states_region_MVLine_tsp_level.271,Unknown,,,Kamar Nat,Hpa Yar Gyi,,,2,15.59629,15.59629,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.272,Unknown,,,Kamar nat,Thanatpin,,,2,7.4328,7.4328,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.273,Unknown,,,Kamarnat,In ta kaw 1,,,3,3.272499,2.619635,0.652864,1.249219,24.9219,moderate_detour,True
All_states_region_MVLine_tsp_level.274,Unknown,,,Kamarnat,Zaung tu power exchange 3,,,2,5.264654,5.264654,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.275,Unknown,,,Kamarnat,In ta kaw 2,,,3,2.524489,2.524489,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.276,Unknown,,,Kamarnat power line,In ta kaw 3,,,2,1.325485,1.325485,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.277,Unknown,,,Kamarnnt power line,In ta kaw 3,,,2,1.916428,1.916428,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.278,Unknown,,,Kamarnat power line,In ta kaw 4,,,4,5.849753,4.37111,1.478643,1.338276,33.8276,moderate_detour,True
All_states_region_MVLine_tsp_level.279,Unknown,,,Kamarnat power line,In ta kaw 5,,,2,2.543911,2.543911,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.280,Unknown,,,Kamarnat power line,In ta kaw 6,,,3,7.581607,4.425612,3.155995,1.713121,71.3121,severe_detour,True
All_states_region_MVLine_tsp_level.281,Unknown,,,Kamarnat power exchange,In ta kaw,,,2,7.079635,7.079635,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.282,Unknown,,,Kamarnat power line,In ta kaw 8,,,3,14.457279,13.007267,1.450012,1.111477,11.1477,minor_detour,False
All_states_region_MVLine_tsp_level.283,Unknown,,,Kamarnat power exchange,In ta kaw 7,,,5,10.306898,8.251887,2.055011,1.249035,24.9035,moderate_detour,True
All_states_region_MVLine_tsp_level.284,Unknown,,,Hpa Yar Gyi,Waw,,,2,16.418639,16.418639,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.285,Unknown,,,Sittaung Power Exchange,Waw,,,2,20.718912,20.718912,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.286,Unknown,,,Hpa Yar Gyi,Hpa Yar Kalay,,,2,3.700327,3.700327,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.287,Unknown,,,Kamarnat,Daik-U,,,6,57.386585,52.797301,4.589284,1.086923,8.6923,minor_detour,False
All_states_region_MVLine_tsp_level.288,Unknown,,,Ayethukha,Hpa yar gyi,,,2,21.398916,21.398916,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.289,Unknown,,,Daik-U,Ayethukha,,,2,12.847278,12.847278,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.290,Unknown,,,Nyaunglebin,Daik-U,,,3,18.981223,18.962062,0.019161,1.00101,0.101,near_straight,False
All_states_region_MVLine_tsp_level.291,Unknown,,,Daik-U to Nyaunglebin power line,Zalarphartone Factory,,,2,1.913847,1.913847,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.292,Unknown,,,Tharyargone Power Exchange,Nyaunglebin,,,2,17.585983,17.585983,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.293,Unknown,,,Daik-U,Paung taw thi,,,3,8.540147,8.082643,0.457504,1.056603,5.6603,minor_detour,False
All_states_region_MVLine_tsp_level.294,Unknown,,,Nyaunglebin,Pyuntasa,,,2,8.643029,8.643029,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.295,Unknown,,,Nyaunglebin,Pain za lote,,,3,14.250092,13.852022,0.39807,1.028737,2.8737,near_straight,False
All_states_region_MVLine_tsp_level.296,Unknown,,,Shwe Kyin Factory,Shwe Kyin,,,2,6.467675,6.467675,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.297,Unknown,,,Shwe kyin Factory,Madauk,,,2,3.537051,3.537051,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.298,Unknown,,,Tharyargone Power Exchange,Shwe Kyin Factory,,,2,30.420869,30.420869,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.299,Unknown,,,Tharyargone to Pyuntase power line,Phado,,,2,10.984713,10.984713,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.300,Unknown,,,Tharyargone power exchange,Ye nwe Factory,,,3,14.69506,14.257937,0.437123,1.030658,3.0658,near_straight,False
All_states_region_MVLine_tsp_level.301,Unknown,,,Tharyargone,Ye nwe Factory,,,5,14.630166,14.257937,0.372229,1.026107,2.6107,near_straight,False
All_states_region_MVLine_tsp_level.302,Unknown,,,Kamarnat power exchange,Than lyin power exchange,,,4,42.222447,41.32659,0.895857,1.021677,2.1677,near_straight,False
All_states_region_MVLine_tsp_level.303,Unknown,,,In ta kaw,Ton (500) rice factory,,,5,26.692865,24.288715,2.40415,1.098982,9.8982,minor_detour,False
All_states_region_MVLine_tsp_level.304,Unknown,,,In ta kaw to ton (500) rice factory,Kawa,,,2,1.541456,1.541456,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.305,Unknown,,,Tharyargone power exchange,Hlawgar power exchange,,,9,123.787528,107.756944,16.030584,1.148766,14.8766,minor_detour,False
All_states_region_MVLine_tsp_level.306,Unknown,,,Tharyargone power exchange,Kamarnat power exchange,,,4,92.233213,85.08801,7.145203,1.083974,8.3974,minor_detour,False
All_states_region_MVLine_tsp_level.307,Unknown,,,Kamarnat power exchange,Tha htone,,,4,40.500168,38.870317,1.62985,1.04193,4.193,near_straight,False
